fragment_length	cancer	healthy	enrichment	threshold_95	threshold_99	sig_95	sig_99
278	2.6414119910170476e-4	2.9755045116518274e-4	0.8876892008577908	1.3661830667754897	1.5344760139527853	FALSE	FALSE
279	2.6844742661469144e-4	3.082027437880553e-4	0.8709809442509335	1.3424613595823212	1.5008513436817397	FALSE	FALSE
280	2.6645518027440095e-4	3.1354856086111355e-4	0.8497780431911843	1.3320286865363988	1.4860554035932598	FALSE	FALSE
281	2.795488136800271e-4	3.290071768734094e-4	0.8496480832293586	1.3339635717997906	1.4987795308686993	FALSE	FALSE
282	2.808490211831778e-4	3.427613049500912e-4	0.8193481109046467	1.325975496076155	1.47912378708614	FALSE	FALSE
283	2.6776776891196716e-4	3.5231190660474235e-4	0.7600088552324011	1.294996099234472	1.4443384440520126	FALSE	FALSE
284	2.7390739780352286e-4	3.5509825503530357e-4	0.7713349208857225	1.301107883261497	1.4514576305394749	FALSE	FALSE
285	2.755554374167032e-4	3.6617738612414587e-4	0.7524984416674682	1.2962655559450278	1.451088713156037	FALSE	FALSE
286	2.745196199536792e-4	3.697856309311894e-4	0.7423549576894841	1.2960593380450078	1.4401172822328538	FALSE	FALSE
287	2.6666775596687065e-4	3.7230768447574117e-4	0.7162371466248355	1.299600222032935	1.4581972123335016	FALSE	FALSE
288	2.728009652798523e-4	3.7889382709636e-4	0.719974161703243	1.3030281536733597	1.4658365142908405	FALSE	FALSE
289	2.833385453561964e-4	3.9251732104531414e-4	0.7218313991537094	1.3002832329847802	1.4659601558817232	FALSE	FALSE
290	2.8921272606513283e-4	4.098678187452747e-4	0.7056071659366101	1.294652072271677	1.4611278549638225	FALSE	FALSE
291	2.9816675673271375e-4	4.2574616763143294e-4	0.7003228124479682	1.3027479580033312	1.4709243055352021	FALSE	FALSE
292	2.9955606631050193e-4	4.348441843325771e-4	0.6888655487362197	1.2966085417719344	1.4760668589648784	FALSE	FALSE
293	3.258745235218196e-4	4.441313636856429e-4	0.7337180235085446	1.3038245519673581	1.4679494760416325	FALSE	FALSE
294	3.2057731086749456e-4	4.639274131309653e-4	0.6909925817450694	1.2935269281775548	1.4698691449432462	FALSE	FALSE
295	3.21882380695269e-4	4.888679848369589e-4	0.6584104637123657	1.2894993486030046	1.4639941220826604	FALSE	FALSE
296	3.192904170869907e-4	4.942172457913623e-4	0.6460396908627309	1.2851269473907223	1.468343733390027	FALSE	FALSE
297	3.395350981457162e-4	4.933360704391235e-4	0.6882290515529972	1.3054497809580556	1.4949097042321908	FALSE	FALSE
298	3.503142688688267e-4	5.191950479321482e-4	0.674712756095174	1.3139686179027452	1.4942493716311531	FALSE	FALSE
299	3.632983241550432e-4	5.476328280898653e-4	0.6633855234116712	1.3045720913386274	1.4905674351203577	FALSE	FALSE
300	3.6042474115903766e-4	5.551027738703029e-4	0.6492820164200501	1.3039162279142156	1.4829174522564292	FALSE	FALSE
301	3.68317054159158e-4	5.525848128589441e-4	0.6665228221264086	1.3163670139429238	1.5123103743170037	FALSE	FALSE
302	3.8535936384416047e-4	5.693894075287382e-4	0.6767821651179202	1.3195469329002687	1.513905142583713	FALSE	FALSE
303	3.8862907686919854e-4	5.894721043332083e-4	0.6592720525567026	1.3140944348126045	1.50538869931764	FALSE	FALSE
304	3.8939826346465797e-4	6.105434262959517e-4	0.637779179828738	1.3134867862449575	1.5046368044069711	FALSE	FALSE
305	4.061564628622059e-4	6.303737711489353e-4	0.6443003158567144	1.322842187883269	1.5138374373398629	FALSE	FALSE
306	4.3130847979765943e-4	6.437378123515888e-4	0.6699960318654975	1.333450945332413	1.5337103385353634	FALSE	FALSE
307	4.420806973022692e-4	6.710904192661683e-4	0.6587400106018017	1.3338166031763778	1.5383323605970567	FALSE	FALSE
308	4.4822410430414117e-4	6.934993658105988e-4	0.6463129791769151	1.3324353746028832	1.5400214282194409	FALSE	FALSE
309	4.577580086769739e-4	7.039675579421824e-4	0.6502451726089961	1.3426725273774065	1.5567772354062914	FALSE	FALSE
310	4.723082271779226e-4	6.959372114364641e-4	0.6786552477206692	1.3587399937665874	1.588291284276287	FALSE	FALSE
311	4.859776872995778e-4	7.097593120494723e-4	0.684698082953612	1.360138217636204	1.5904274019218727	FALSE	FALSE
312	4.922547416074651e-4	7.280740740062088e-4	0.6760960158060912	1.3615429741808451	1.5883699159459534	FALSE	FALSE
313	4.965435954132632e-4	7.473807669854241e-4	0.6643694535002824	1.3658145165296347	1.591862559199116	FALSE	FALSE
314	5.096608862619516e-4	7.3962091318991e-4	0.689074614342261	1.3831291777827825	1.613053424783246	FALSE	FALSE
315	5.221457608399063e-4	7.475084241538261e-4	0.6985055404232523	1.3962172336111105	1.6288506991944582	FALSE	FALSE
316	5.353198089609256e-4	7.7277908915884e-4	0.6927113962538042	1.3912341530087309	1.6212429458545985	FALSE	FALSE
317	5.40451909242107e-4	7.899473722025045e-4	0.6841532572007731	1.3932068288706279	1.6285539154323687	FALSE	FALSE
318	5.465204645481876e-4	7.834641672567527e-4	0.6975602864632638	1.4101187097499157	1.6469933563390726	FALSE	FALSE
319	5.58765419504633e-4	7.900420181976813e-4	0.7072514298227165	1.4151863231195425	1.6504212993029006	FALSE	FALSE
320	5.672496710771123e-4	8.079630464646929e-4	0.7020650918482095	1.4162460937112769	1.654942279694797	FALSE	FALSE
321	5.657493148193315e-4	8.103578267357788e-4	0.6981389143967021	1.4240680292384325	1.6653759187233748	FALSE	FALSE
322	5.770041397026942e-4	8.029271268850391e-4	0.7186168385825644	1.444633743186014	1.6969545362881757	FALSE	FALSE
323	5.798272314037933e-4	8.071598819249907e-4	0.7183459695262463	1.4501472411966971	1.693461535267126	FALSE	FALSE
324	5.831605952491077e-4	8.176133100731368e-4	0.713238710375006	1.4434566152618922	1.6872248245025026	FALSE	FALSE
325	5.788948083021473e-4	8.232789955466721e-4	0.7031489688718058	1.4486414529801106	1.69359836408976	FALSE	FALSE
326	5.765567976793089e-4	8.157603551721476e-4	0.7067636057425024	1.464954659546916	1.7200313974404156	FALSE	FALSE
327	5.782069777172066e-4	8.078314622577671e-4	0.7157431312094644	1.4742774807132326	1.7328540811609525	FALSE	FALSE
328	5.818358877383044e-4	8.107288226827102e-4	0.7176613126938056	1.4732204470959738	1.7263245006667047	FALSE	FALSE
329	5.813357011528726e-4	8.201434997462491e-4	0.7088132908446219	1.4758204295591955	1.7224955501631418	FALSE	FALSE
330	5.890811576622368e-4	8.205712852692139e-4	0.7178827597426533	1.4880360359223765	1.756700030575789	FALSE	FALSE
331	5.975716016220914e-4	8.20102558469408e-4	0.7286458370267501	1.498336998729399	1.7634709356966018	FALSE	FALSE
332	5.994710720952308e-4	8.288876743850567e-4	0.7232148075936717	1.4919884223642872	1.7496714644194296	FALSE	FALSE
333	5.973059649880051e-4	8.356044226744944e-4	0.7148105020450083	1.4935136277063383	1.7499320417338715	FALSE	FALSE
334	5.953752253057519e-4	8.26530794392078e-4	0.7203216457617815	1.5020037985140948	1.779460580247567	FALSE	FALSE
335	5.995719283356575e-4	8.030144359002637e-4	0.7466421960914335	1.52163985482148	1.8141729547616445	FALSE	FALSE
336	5.928677476259847e-4	7.909019776879362e-4	0.749600163293908	1.5272748311263624	1.8123435505620944	FALSE	FALSE
337	5.833282178109219e-4	7.875832944038336e-4	0.740646501126537	1.531269826449657	1.8097592332272465	FALSE	FALSE
338	5.802090692553271e-4	7.828501601050638e-4	0.7411401152122239	1.5378569951211865	1.8240949198724448	FALSE	FALSE
339	5.84881399673969e-4	7.713926468841059e-4	0.7582050723269562	1.5461486491504506	1.8452842688563529	FALSE	FALSE
340	5.793324746545662e-4	7.649742557412323e-4	0.7573129385430571	1.548523611166668	1.8427247874941834	FALSE	FALSE
341	5.740438289175057e-4	7.719110333725246e-4	0.743656156653106	1.5443404569955559	1.8353605367450816	FALSE	FALSE
342	5.750810941740962e-4	7.678028468348168e-4	0.7489860277081507	1.5508707348645348	1.841498363634484	FALSE	FALSE
343	5.847388882694229e-4	7.526835405075108e-4	0.7768618392488889	1.570374069490773	1.8719424043113067	FALSE	FALSE
344	5.779309537767118e-4	7.462760776685658e-4	0.774409400188995	1.5736640529817523	1.8795548830736808	FALSE	FALSE
345	5.683752976800404e-4	7.464672821343587e-4	0.7614100405774148	1.5723102333530345	1.8677591056740501	FALSE	FALSE
346	5.657853181537543e-4	7.358557853494942e-4	0.7688702606074266	1.5827398966816975	1.8825424449691663	FALSE	FALSE
347	5.691058615929681e-4	7.193359553399623e-4	0.7911434788341989	1.5960411144643607	1.9158529475644759	FALSE	FALSE
348	5.592617166236971e-4	7.074340712963903e-4	0.7905384175442318	1.605915178864888	1.9151717190833448	FALSE	FALSE
349	5.481223849922057e-4	7.034372895636859e-4	0.7791946790102487	1.6065703696764797	1.9073891946220465	FALSE	FALSE
350	5.4418257810468e-4	7.005460514208806e-4	0.7767866354176213	1.6082945989930173	1.907945805464303	FALSE	FALSE
351	5.472944116158523e-4	6.88629938810544e-4	0.7947468346973436	1.6136775288764797	1.9279410335268756	FALSE	FALSE
352	5.342729399151804e-4	6.781969002700985e-4	0.7877727868920297	1.6142590620527983	1.9199032009272614	FALSE	FALSE
353	5.180812068709314e-4	6.719437381517608e-4	0.7710072546004986	1.6151445860912035	1.909236914127886	FALSE	FALSE
354	5.115472355640831e-4	6.680190651204402e-4	0.7657559562499803	1.6142768754118364	1.9104590440919271	FALSE	FALSE
355	5.096405882328979e-4	6.541865145029181e-4	0.7790328699934164	1.6182058244743447	1.9273414418115256	FALSE	FALSE
356	5.004665081685352e-4	6.393709507350327e-4	0.7827360317713542	1.625966077995133	1.938727960045589	FALSE	FALSE
357	4.886740606000692e-4	6.334041451880523e-4	0.7714921813989302	1.622543126912397	1.9295932717016502	FALSE	FALSE
358	4.833069675599473e-4	6.30488891945537e-4	0.7665468944260979	1.6180071620587047	1.9304558003748595	FALSE	FALSE
359	4.806376610208097e-4	6.179750720624975e-4	0.7777496298036829	1.624991403992259	1.9474335613936358	FALSE	FALSE
360	4.6833573727862515e-4	6.010267317317573e-4	0.7792131704317256	1.6287637575305676	1.95170834681469	FALSE	FALSE
361	4.533989100075444e-4	5.914813732389075e-4	0.7665351187200043	1.6265982218993316	1.947210780184053	FALSE	FALSE
362	4.4278403550543246e-4	5.8656016048423e-4	0.754869690507103	1.6174535122955185	1.9319012191473346	FALSE	FALSE
363	4.353105229092833e-4	0.00056921275210931085	0.7647454731846142	1.6200712030070363	1.9418245251220845	FALSE	FALSE
364	4.2271603056842177e-4	5.489858129239079e-4	0.7699804272041164	1.6274935216155384	1.9556136063899243	FALSE	FALSE
365	0.00040795993273478925	5.370463245030216e-4	0.7596222483969537	1.625914215647611	1.9471523744847852	FALSE	FALSE
366	3.9816524070444137e-4	5.273747122126249e-4	0.754980627015054	1.6203568109179933	1.9476922759579958	FALSE	FALSE
367	3.912122857040176e-4	5.129727677528204e-4	0.7626226655093458	1.6284308436032484	1.9506978545861533	FALSE	FALSE
368	3.832846843483273e-4	4.997477052763546e-4	0.7669410202217485	1.638379521645714	1.9557699828192678	FALSE	FALSE
369	3.695564363523843e-4	4.895792186194119e-4	0.754829604692875	1.629996175353029	1.9484956640028213	FALSE	FALSE
370	3.6039890979736353e-4	4.827825700916238e-4	0.7464881030148568	1.6265408739580416	1.9413726163640403	FALSE	FALSE
371	3.5112123051252294e-4	4.681194833948572e-4	0.7500515198619945	1.6262514234828127	1.9453448571732008	FALSE	FALSE
372	3.395877754788485e-4	4.463625711591249e-4	0.7607720487775911	1.6384616570960673	1.9605050114719587	FALSE	FALSE
373	3.2325294541658703e-4	4.329930607934863e-4	0.746537321986177	1.6305984791516157	1.9404694821058193	FALSE	FALSE
374	3.0949862873321145e-4	4.2093465192800787e-4	0.7352477987679565	1.621989905880862	1.9382169770703677	FALSE	FALSE
375	2.989052684085816e-4	4.030543882238699e-4	0.7415819336600973	1.6258153471123629	1.9430462698665996	FALSE	FALSE
376	2.881582368171998e-4	3.8524406199214083e-4	0.7479693668306558	1.628091114180785	1.9458467941666218	FALSE	FALSE
377	2.7661602725598e-4	3.736181342227498e-4	0.7403511725138635	1.626458201760488	1.9375591244844654	FALSE	FALSE
378	2.653860402665046e-4	3.628197404521584e-4	0.7314340878886624	1.6227426620766632	1.9461017899878672	FALSE	FALSE
379	2.5701179802537974e-4	3.498688915617062e-4	0.734573603106468	1.6233611254250113	1.9467579953338374	FALSE	FALSE
380	2.5027765559989217e-4	3.366098736526344e-4	0.7435023157847159	1.631279420951901	1.9469070612380084	FALSE	FALSE
381	2.4010133528860658e-4	3.262652360972278e-4	0.735885867896692	1.6276378979743695	1.9449711885806489	FALSE	FALSE
382	2.283220464636455e-4	3.1335491539982507e-4	0.7286139425414851	1.6216711322331177	1.9511070676443072	FALSE	FALSE
383	2.1873564027360243e-4	2.9974783029733837e-4	0.7297078446845986	1.6270497923323355	1.9512109586399322	FALSE	FALSE
384	2.1041292054817584e-4	2.8675568464940854e-4	0.733745116000963	1.6253683188342776	1.9427390981818693	FALSE	FALSE
385	1.9937818208700352e-4	2.7415673287113206e-4	0.7272150782083333	1.625796997500974	1.9412287807305286	FALSE	FALSE
386	1.8703400276808935e-4	2.6193727505866563e-4	0.7140139279028624	1.6229635193674257	1.9491928427805794	FALSE	FALSE
387	1.7938713306720386e-4	2.502188399028837e-4	0.7168923179951031	1.6258244140657003	1.9524679492034105	FALSE	FALSE
388	1.7271107916737053e-4	2.385597906345415e-4	0.7239436255026181	1.631612329519508	1.9548740195211378	FALSE	FALSE
389	1.6508407499581408e-4	2.2877984454400965e-4	0.7215533334743744	1.6297820005076797	1.9657441856231443	FALSE	FALSE
390	1.5717877163523323e-4	2.2055913248488054e-4	0.7126054759543811	1.6323593084890617	1.9617734416723678	FALSE	FALSE
391	1.5128974293116652e-4	2.1131430489306735e-4	0.7159126490808568	1.6367466560179613	1.9661738533022621	FALSE	FALSE
392	1.456163769024531e-4	2.0139265701448505e-4	0.7230112008501469	1.6384456857949334	1.9716297488060608	FALSE	FALSE
393	1.381253812093439e-4	1.9272649719789714e-4	0.7166539976469538	1.6375174748336605	1.968424115629877	FALSE	FALSE
394	1.3009564876490434e-4	1.839725549458741e-4	0.7071086103961174	1.637626003332804	1.9660532124479542	FALSE	FALSE
395	1.2451667804044229e-4	1.7443470451205167e-4	0.7137888099769744	1.6462366181251906	1.9766482140615487	FALSE	FALSE
396	1.1820933345678697e-4	1.6531886749681225e-4	0.7149951200087075	1.643271510116676	1.9690715469632987	FALSE	FALSE
397	1.1200098470789435e-4	1.572367661692283e-4	0.7122625630810072	1.6482815944291838	1.974684341897992	FALSE	FALSE
398	1.0563387861805286e-4	1.500464450483404e-4	0.7039609567188075	1.6457827937131553	1.974738354860152	FALSE	FALSE
399	1.0132990219831586e-4	1.4302147959289728e-4	0.7084447597600587	1.648778059112952	1.9754890926142568	FALSE	FALSE
400	9.784672271369454e-5	1.362277352320897e-4	0.71820573460801	1.6601483429835309	1.986490738146616	FALSE	FALSE
401	9.365786188578799e-5	1.2985091205189192e-4	0.7212167264647169	1.6636182024044373	1.997479063387484	FALSE	FALSE
402	8.845286672446336e-5	1.246222266245048e-4	0.7097110363835226	1.6603963625119842	1.9852795252096473	FALSE	FALSE
403	8.458765608999218e-5	1.1803308189339869e-4	0.7165829181449267	1.6683767684016753	1.995342483024558	FALSE	FALSE
404	8.127466083078901e-5	1.113334950674023e-4	0.729945299288378	1.6814762379098238	2.012307962596723	FALSE	FALSE
405	7.685769253487524e-5	1.0653331786686443e-4	0.7213750620279719	1.676844205059084	2.0064857372002507	FALSE	FALSE
406	7.330480241164581e-5	1.0074786608593497e-4	0.727534288480516	1.6882706145386512	2.0203439373795016	FALSE	FALSE
407	6.958182559725867e-5	9.546998452605193e-5	0.7287582412445105	1.6922242026944327	2.0250281435755726	FALSE	FALSE
408	6.65069092644563e-5	9.042011535251308e-5	0.7354508949280917	1.6980517353140692	2.031463110833922	FALSE	FALSE
409	6.350621504696802e-5	8.61618559285313e-5	0.7369716523181122	1.7027095897329985	2.0406672738007603	FALSE	FALSE
410	6.057045018020283e-5	8.236874188211718e-5	0.7352679683658959	1.7060189609139096	2.0403188454523793	FALSE	FALSE
411	5.854445816421564e-5	7.875962641178072e-5	0.7432364584054925	1.715558286005872	2.054525265321167	FALSE	FALSE
412	5.629069208835142e-5	7.51896905993385e-5	0.748549517155149	1.7218319067671382	2.0563782418109757	FALSE	FALSE
413	5.4049818662567794e-5	7.19447105969657e-5	0.7511644229286506	1.7262163237620365	2.0636358746656995	FALSE	FALSE
414	5.185853898622787e-5	6.866686542248282e-5	0.7551092885094155	1.739323150196191	2.072381240517453	FALSE	FALSE
415	4.982764125357847e-5	6.478902168715033e-5	0.7689566903362572	1.756067536793524	2.092997372567504	FALSE	FALSE
416	4.758392247210468e-5	6.210809208689634e-5	0.7660235669431062	1.751142361194292	2.0884436230053187	FALSE	FALSE
417	4.576181967691971e-5	5.847143379585293e-5	0.7825016711571253	1.7748852730268443	2.114226148171066	FALSE	FALSE
418	4.369109968783572e-5	5.581749687816365e-5	0.7826089674625021	1.7784811908170197	2.1176937376674148	FALSE	FALSE
419	4.220548822084531e-5	5.3384285580443654e-5	0.7904495352271108	1.788503175790162	2.132503218583984	FALSE	FALSE
420	4.0991274919282754e-5	5.11771812282185e-5	0.8008113347074688	1.8062317445558371	2.1471923665053696	FALSE	FALSE
421	3.933250431824234e-5	4.906752536986014e-5	0.8014361771874813	1.8022293477098175	2.1457991127572176	FALSE	FALSE
422	3.859776960825617e-5	4.734957190024902e-5	0.8149940563135288	1.8194295747953309	2.1661782622665977	FALSE	FALSE
423	3.7289444754199217e-5	4.552141031017256e-5	0.8189828626034907	1.824005789449108	2.1736259983989683	FALSE	FALSE
424	3.590666694072486e-5	4.369083838668734e-5	0.8216470957148311	1.8358699235676674	2.1777321423852967	FALSE	FALSE
425	3.5146853213046864e-5	4.199819148941531e-5	0.8366666587373256	1.8572011041838055	2.2086865106281355	FALSE	FALSE
426	3.393959092711733e-5	4.0349417270524085e-5	0.8409336215046053	1.8613662147417422	2.2138679728536776	FALSE	FALSE
427	3.2977637825212906e-5	3.843680529749162e-5	0.8577471540233398	1.8824234829206568	2.2411114135429204	FALSE	FALSE
428	3.225366306936559e-5	3.7389079762376714e-5	0.862418628327123	1.8856095717351842	2.2391153815623697	FALSE	FALSE
429	3.1311054062207e-5	3.6079279256778514e-5	0.8675998719571536	1.8981611405127836	2.2567493456026972	FALSE	FALSE
430	3.0294140912276678e-5	3.468787059364846e-5	0.873083575273409	1.9060133768339012	2.2682750638311737	FALSE	FALSE
431	2.981415038340402e-5	3.3890199076248287e-5	0.8794682979986657	1.9178412191597045	2.2840350734631287	FALSE	FALSE
432	2.942165175373339e-5	3.2981961622591676e-5	0.891782431438891	1.9330568444439622	2.2958177059623313	FALSE	FALSE
433	2.8670581021540513e-5	3.217020267324685e-5	0.8909384851505588	1.9320630490607837	2.3005540449168547	FALSE	FALSE
434	2.8183599434125436e-5	3.159419908620907e-5	0.8917675577617703	1.931144761840755	2.300833766771898	FALSE	FALSE
435	2.7849900119056944e-5	3.097192925112569e-5	0.8989078728221888	1.94441797699108	2.3081926739025396	FALSE	FALSE
436	2.733538056192023e-5	3.0149610314353643e-5	0.9063572200371136	1.955882108082095	2.320263998558124	FALSE	FALSE
437	2.686604455824993e-5	2.958950248355008e-5	0.9076518962837544	1.958376962915749	2.3265059133970536	FALSE	FALSE
438	2.613164710360925e-5	2.848507859433687e-5	0.9170582568178166	1.9683080956275176	2.342886077124571	FALSE	FALSE
439	2.5931168440795972e-5	2.8129474405370535e-5	0.9215228425107649	1.973324841404519	2.3427508349939585	FALSE	FALSE
440	2.5653578158002684e-5	2.7574017477936542e-5	0.9300160202741334	1.9892184526709074	2.361221570319486	FALSE	FALSE
441	2.5584114330035708e-5	2.7186620384536596e-5	0.9407093222723465	1.9969145250388993	2.375743184218362	FALSE	FALSE
442	2.517155047114518e-5	2.732514652949139e-5	0.9208492972220966	1.9785534791921604	2.349858238273144	FALSE	FALSE
443	2.524443755656351e-5	2.7382134979200075e-5	0.9215943764782337	1.9745963709119478	2.3436149623094935	FALSE	FALSE
444	2.5194010467372293e-5	2.691352636873002e-5	0.9357619103206907	1.9892650149327022	2.3709677461180454	FALSE	FALSE
445	2.5033887988275138e-5	2.6613255801160985e-5	0.9403015234216192	1.9974663987120396	2.380873243592857	FALSE	FALSE
446	2.4944346916554905e-5	2.6782203386584093e-5	0.9310300670920375	1.9889991879155016	2.3674208478666223	FALSE	FALSE
447	2.5040571977017542e-5	2.639327205752763e-5	0.9483889694602613	2.0067365127163495	2.384528318047937	FALSE	FALSE
448	2.4984041366092684e-5	2.646260085276083e-5	0.9437698058098849	1.9997569323117739	2.3859778092105155	FALSE	FALSE
449	2.5011429067807452e-5	2.6183637961176216e-5	0.9548665635861266	2.0091700791480562	2.395609536865743	FALSE	FALSE
450	2.4992468952235026e-5	2.645170419040694e-5	0.9444769230432049	2.001388676118132	2.3900184708201966	FALSE	FALSE
